,window_id,item_id_seq_train,item_id_target,wrong_time_delta_interaction,session,dup_check,dup_item_id_seq_train_list,item_id_sum,dup_id
2831,2831,4 5 4 5 6,6,0 0 0 0 0,3631.0,4 5 4 5 6_6,"[4, 5, 4, 5, 6]",24,265
2830,2830,4 5 4 5 6,6,0 0 0 0 0,3631.0,4 5 4 5 6_6,"[4, 5, 4, 5, 6]",24,265
2829,2829,4 5 4 5 6,6,0 0 0 0 0,3631.0,4 5 4 5 6_6,"[4, 5, 4, 5, 6]",24,265
2836,2836,4 5 4 5 6,6,0 0 0 0 0,3631.0,4 5 4 5 6_6,"[4, 5, 4, 5, 6]",24,265
2833,2833,4 5 4 5 6,6,0 0 0 0 0,3631.0,4 5 4 5 6_6,"[4, 5, 4, 5, 6]",24,265
2872,2872,4 5 4 5,5,0 0 0 0,3815.0,4 5 4 5_5,"[4, 5, 4, 5]",18,266
722,722,4 5 4 5,5,0 0 0 0,1134.0,4 5 4 5_5,"[4, 5, 4, 5]",18,266
721,721,4 5 4 5,5,0 0 0 0,1134.0,4 5 4 5_5,"[4, 5, 4, 5]",18,266
4341,4341,4 5 4,5,0 0 0,5266.0,4 5 4_5,"[4, 5, 4]",13,267
4199,4199,4 5 4,5,0 0 0,5060.0,4 5 4_5,"[4, 5, 4]",13,267
723,723,4 5 4,5,0 0 0,1134.0,4 5 4_5,"[4, 5, 4]",13,267
2839,2839,4 5 4,5,0 0 0,3631.0,4 5 4_5,"[4, 5, 4]",13,267
2873,2873,4 5 4,5,0 0 0,3815.0,4 5 4_5,"[4, 5, 4]",13,267
3954,3954,4 5 4,5,0 0 0,4835.0,4 5 4_5,"[4, 5, 4]",13,267
2932,2932,4 5 4,5,0 0 0,3933.0,4 5 4_5,"[4, 5, 4]",13,267
3845,3845,4 5 4,5,0 0 0,4764.0,4 5 4_5,"[4, 5, 4]",13,267
3569,3569,4 5 6 2 3 2,2,0 0 0 0 0 0,4347.0,4 5 6 2 3 2_2,"[4, 5, 6, 2, 3, 2]",22,268
3568,3568,4 5 6 2 3 2,2,0 0 0 0 0 0,4347.0,4 5 6 2 3 2_2,"[4, 5, 6, 2, 3, 2]",22,268
3335,3335,4 5 6 23,2,0 0 0 0,4180.0,4 5 6 23_2,"[4, 5, 6, 23]",38,269
3779,3779,4 5 6 23,2,0 0 0 0,4691.0,4 5 6 23_2,"[4, 5, 6, 23]",38,269
2307,2307,4 5 6 5 2 15 4 5 1 7 4 5,5,0 0 0 0 0 0 0 0 0 0 0 0,2154.0,4 5 6 5 2 15 4 5 1 7 4 5_5,"[4, 5, 6, 5, 2, 15, 4, 5, 1, 7, 4, 5]",63,270
2306,2306,4 5 6 5 2 15 4 5 1 7 4 5,5,0 0 0 0 0 0 0 0 0 0 0 0,2154.0,4 5 6 5 2 15 4 5 1 7 4 5_5,"[4, 5, 6, 5, 2, 15, 4, 5, 1, 7, 4, 5]",63,270
2317,2317,4 5 6 5 2,2,0 0 0 0 0,2154.0,4 5 6 5 2_2,"[4, 5, 6, 5, 2]",22,271
2316,2316,4 5 6 5 2,2,0 0 0 0 0,2154.0,4 5 6 5 2_2,"[4, 5, 6, 5, 2]",22,271
2587,2587,4 5 6 5 4 5,5,0 0 0 0 0 0,2594.0,4 5 6 5 4 5_5,"[4, 5, 6, 5, 4, 5]",29,272
2586,2586,4 5 6 5 4 5,5,0 0 0 0 0 0,2594.0,4 5 6 5 4 5_5,"[4, 5, 6, 5, 4, 5]",29,272
3131,3131,4 5 6,23,0 0 0,4035.0,4 5 6_23,"[4, 5, 6]",15,273
3171,3171,4 5 6,23,0 0 0,4074.0,4 5 6_23,"[4, 5, 6]",15,273
3336,3336,4 5 6,23,0 0 0,4180.0,4 5 6_23,"[4, 5, 6]",15,273
3773,3773,4 5 6,23,0 0 0,4684.0,4 5 6_23,"[4, 5, 6]",15,273
3780,3780,4 5 6,23,0 0 0,4691.0,4 5 6_23,"[4, 5, 6]",15,273
3909,3909,4 5 6,23,0 0 0,4801.0,4 5 6_23,"[4, 5, 6]",15,273
4346,4346,4 5 6,23,0 0 0,5268.0,4 5 6_23,"[4, 5, 6]",15,273
3101,3101,4 5 6,23,0 0 0,4015.0,4 5 6_23,"[4, 5, 6]",15,273
2319,2319,4 5 6,5,0 0 0,2154.0,4 5 6_5,"[4, 5, 6]",15,274
4269,4269,4 5 6,5,0 0 0,5127.0,4 5 6_5,"[4, 5, 6]",15,274
2590,2590,4 5 6,5,0 0 0,2594.0,4 5 6_5,"[4, 5, 6]",15,274
2808,2808,4 5 6,6,0 0 0,3512.0,4 5 6_6,"[4, 5, 6]",15,275
4347,4347,4 5 6,6,0 0 0,5268.0,4 5 6_6,"[4, 5, 6]",15,275
2591,2591,4 5 6,6,0 0 0,2594.0,4 5 6_6,"[4, 5, 6]",15,275
3132,3132,4 5 6,6,0 0 0,4035.0,4 5 6_6,"[4, 5, 6]",15,275
3133,3133,4 5 6,6,0 0 0,4035.0,4 5 6_6,"[4, 5, 6]",15,275
3768,3768,4 5 6,6,0 0 0,4674.0,4 5 6_6,"[4, 5, 6]",15,275
3769,3769,4 5 6,6,0 0 0,4674.0,4 5 6_6,"[4, 5, 6]",15,275
2807,2807,4 5 6,6,0 0 0,3512.0,4 5 6_6,"[4, 5, 6]",15,275
3910,3910,4 5 6,6,0 0 0,4801.0,4 5 6_6,"[4, 5, 6]",15,275
4270,4270,4 5 6,6,0 0 0,5127.0,4 5 6_6,"[4, 5, 6]",15,275
2809,2809,4 5 6,6,0 0 0,3512.0,4 5 6_6,"[4, 5, 6]",15,275
299,299,4 5,1,0 0,620.0,4 5_1,"[4, 5]",9,276
289,289,4 5,1,0 0,568.0,4 5_1,"[4, 5]",9,276
3843,3843,4 5,15,0 0,4755.0,4 5_15,"[4, 5]",9,277
3855,3855,4 5,15,0 0,4771.0,4 5_15,"[4, 5]",9,277
3882,3882,4 5,15,0 0,4785.0,4 5_15,"[4, 5]",9,277
2294,2294,4 5,15,0 0,2144.0,4 5_15,"[4, 5]",9,277
3904,3904,4 5,15,0 0,4797.0,4 5_15,"[4, 5]",9,277
4036,4036,4 5,15,0 0,4877.0,4 5_15,"[4, 5]",9,277
1442,1442,4 5,15,0 0,1635.0,4 5_15,"[4, 5]",9,277
4265,4265,4 5,15,0 0,5125.0,4 5_15,"[4, 5]",9,277
862,862,4 5,15,0 0,1196.0,4 5_15,"[4, 5]",9,277
2609,2609,4 5,15,0 0,2613.0,4 5_15,"[4, 5]",9,277
240,240,4 5,17,0 0,509.0,4 5_17,"[4, 5]",9,278
3817,3817,4 5,17,0 0,4734.0,4 5_17,"[4, 5]",9,278
3750,3750,4 5,2,0 0,4632.0,4 5_2,"[4, 5]",9,279
3157,3157,4 5,2,0 0,4057.0,4 5_2,"[4, 5]",9,279
4329,4329,4 5,2,0 0,5247.0,4 5_2,"[4, 5]",9,279
4088,4088,4 5,2,0 0,4945.0,4 5_2,"[4, 5]",9,279
3972,3972,4 5,2,0 0,4855.0,4 5_2,"[4, 5]",9,279
3515,3515,4 5,2,0 0,4288.0,4 5_2,"[4, 5]",9,279
4297,4297,4 5,2,0 0,5190.0,4 5_2,"[4, 5]",9,279
2741,2741,4 5,2,0 0,3182.0,4 5_2,"[4, 5]",9,279
4203,4203,4 5,2,0 0,5064.0,4 5_2,"[4, 5]",9,279
4357,4357,4 5,2,0 0,5287.0,4 5_2,"[4, 5]",9,279
789,789,4 5,2,0 0,1174.0,4 5_2,"[4, 5]",9,279
218,218,4 5,2,0 0,492.0,4 5_2,"[4, 5]",9,279
147,147,4 5,2,0 0,435.0,4 5_2,"[4, 5]",9,279
2501,2501,4 5,2,0 0,2518.0,4 5_2,"[4, 5]",9,279
3784,3784,4 5,28,0 0,4710.0,4 5_28,"[4, 5]",9,280
3725,3725,4 5,28,0 0,4611.0,4 5_28,"[4, 5]",9,280
3562,3562,4 5,28,0 0,4344.0,4 5_28,"[4, 5]",9,280
144,144,4 5,3,0 0,426.0,4 5_3,"[4, 5]",9,281
3155,3155,4 5,3,0 0,4053.0,4 5_3,"[4, 5]",9,281
3333,3333,4 5,3,0 0,4179.0,4 5_3,"[4, 5]",9,281
724,724,4 5,4,0 0,1134.0,4 5_4,"[4, 5]",9,282
4342,4342,4 5,4,0 0,5266.0,4 5_4,"[4, 5]",9,282
4200,4200,4 5,4,0 0,5060.0,4 5_4,"[4, 5]",9,282
3955,3955,4 5,4,0 0,4835.0,4 5_4,"[4, 5]",9,282
3846,3846,4 5,4,0 0,4764.0,4 5_4,"[4, 5]",9,282
2933,2933,4 5,4,0 0,3933.0,4 5_4,"[4, 5]",9,282
2840,2840,4 5,4,0 0,3631.0,4 5_4,"[4, 5]",9,282
2874,2874,4 5,4,0 0,3815.0,4 5_4,"[4, 5]",9,282
790,790,4 5,5,0 0,1174.0,4 5_5,"[4, 5]",9,283
2934,2934,4 5,5,0 0,3933.0,4 5_5,"[4, 5]",9,283
3847,3847,4 5,5,0 0,4764.0,4 5_5,"[4, 5]",9,283
1292,1292,4 5,5,0 0,1415.0,4 5_5,"[4, 5]",9,283
3134,3134,4 5,6,0 0,4035.0,4 5_6,"[4, 5]",9,284
3911,3911,4 5,6,0 0,4801.0,4 5_6,"[4, 5]",9,284
3774,3774,4 5,6,0 0,4684.0,4 5_6,"[4, 5]",9,284
3781,3781,4 5,6,0 0,4691.0,4 5_6,"[4, 5]",9,284
3172,3172,4 5,6,0 0,4074.0,4 5_6,"[4, 5]",9,284
3770,3770,4 5,6,0 0,4674.0,4 5_6,"[4, 5]",9,284
3574,3574,4 5,6,0 0,4347.0,4 5_6,"[4, 5]",9,284
4271,4271,4 5,6,0 0,5127.0,4 5_6,"[4, 5]",9,284
4348,4348,4 5,6,0 0,5268.0,4 5_6,"[4, 5]",9,284
3337,3337,4 5,6,0 0,4180.0,4 5_6,"[4, 5]",9,284
3102,3102,4 5,6,0 0,4015.0,4 5_6,"[4, 5]",9,284
2810,2810,4 5,6,0 0,3512.0,4 5_6,"[4, 5]",9,284
2320,2320,4 5,6,0 0,2154.0,4 5_6,"[4, 5]",9,284
2592,2592,4 5,6,0 0,2594.0,4 5_6,"[4, 5]",9,284
3807,3807,4 5,8,0 0,4715.0,4 5_8,"[4, 5]",9,285
1298,1298,4 5,8,0 0,1423.0,4 5_8,"[4, 5]",9,285
482,482,4,4,0,781.0,4_4,[4],4,286
727,727,4,4,0,1134.0,4_4,[4],4,286
726,726,4,4,0,1134.0,4_4,[4],4,286
25,25,4,4,0,177.0,4_4,[4],4,286
483,483,4,4,0,781.0,4_4,[4],4,286
24,24,4,4,0,177.0,4_4,[4],4,286
3135,3135,4,5,0,4035.0,4_5,[4],4,287
3516,3516,4,5,0,4288.0,4_5,[4],4,287
3513,3513,4,5,0,4287.0,4_5,[4],4,287
4330,4330,4,5,0,5247.0,4_5,[4],4,287
3338,3338,4,5,0,4180.0,4_5,[4],4,287
2742,2742,4,5,0,3182.0,4_5,[4],4,287
4343,4343,4,5,0,5266.0,4_5,[4],4,287
4349,4349,4,5,0,5268.0,4_5,[4],4,287
4358,4358,4,5,0,5287.0,4_5,[4],4,287
3334,3334,4,5,0,4179.0,4_5,[4],4,287
3252,3252,4,5,0,4108.0,4_5,[4],4,287
3173,3173,4,5,0,4074.0,4_5,[4],4,287
3167,3167,4,5,0,4063.0,4_5,[4],4,287
3166,3166,4,5,0,4060.0,4_5,[4],4,287
2811,2811,4,5,0,3512.0,4_5,[4],4,287
2841,2841,4,5,0,3631.0,4_5,[4],4,287
2875,2875,4,5,0,3815.0,4_5,[4],4,287
2935,2935,4,5,0,3933.0,4_5,[4],4,287
3103,3103,4,5,0,4015.0,4_5,[4],4,287
3158,3158,4,5,0,4057.0,4_5,[4],4,287
3563,3563,4,5,0,4344.0,4_5,[4],4,287
3156,3156,4,5,0,4053.0,4_5,[4],4,287
4298,4298,4,5,0,5190.0,4_5,[4],4,287
4204,4204,4,5,0,5064.0,4_5,[4],4,287
3575,3575,4,5,0,4347.0,4_5,[4],4,287
3808,3808,4,5,0,4715.0,4_5,[4],4,287
3785,3785,4,5,0,4710.0,4_5,[4],4,287
3782,3782,4,5,0,4691.0,4_5,[4],4,287
3775,3775,4,5,0,4684.0,4_5,[4],4,287
3771,3771,4,5,0,4674.0,4_5,[4],4,287
3758,3758,4,5,0,4651.0,4_5,[4],4,287
3844,3844,4,5,0,4755.0,4_5,[4],4,287
3848,3848,4,5,0,4764.0,4_5,[4],4,287
3856,3856,4,5,0,4771.0,4_5,[4],4,287
3883,3883,4,5,0,4785.0,4_5,[4],4,287
3902,3902,4,5,0,4796.0,4_5,[4],4,287
3905,3905,4,5,0,4797.0,4_5,[4],4,287
3912,3912,4,5,0,4801.0,4_5,[4],4,287
3956,3956,4,5,0,4835.0,4_5,[4],4,287
3973,3973,4,5,0,4855.0,4_5,[4],4,287
4037,4037,4,5,0,4877.0,4_5,[4],4,287
4038,4038,4,5,0,4880.0,4_5,[4],4,287
4079,4079,4,5,0,4911.0,4_5,[4],4,287
4083,4083,4,5,0,4918.0,4_5,[4],4,287
4084,4084,4,5,0,4919.0,4_5,[4],4,287
4089,4089,4,5,0,4945.0,4_5,[4],4,287
4201,4201,4,5,0,5060.0,4_5,[4],4,287
4266,4266,4,5,0,5125.0,4_5,[4],4,287
3751,3751,4,5,0,4632.0,4_5,[4],4,287
3726,3726,4,5,0,4611.0,4_5,[4],4,287
3655,3655,4,5,0,4427.0,4_5,[4],4,287
4272,4272,4,5,0,5127.0,4_5,[4],4,287
4290,4290,4,5,0,5172.0,4_5,[4],4,287
2723,2723,4,5,0,3079.0,4_5,[4],4,287
4198,4198,4,5,0,5054.0,4_5,[4],4,287
2610,2610,4,5,0,2613.0,4_5,[4],4,287
1295,1295,4,5,0,1422.0,4_5,[4],4,287
1293,1293,4,5,0,1415.0,4_5,[4],4,287
863,863,4,5,0,1196.0,4_5,[4],4,287
2701,2701,4,5,0,2852.0,4_5,[4],4,287
791,791,4,5,0,1174.0,4_5,[4],4,287
725,725,4,5,0,1134.0,4_5,[4],4,287
301,301,4,5,0,634.0,4_5,[4],4,287
300,300,4,5,0,620.0,4_5,[4],4,287
1299,1299,4,5,0,1423.0,4_5,[4],4,287
292,292,4,5,0,586.0,4_5,[4],4,287
290,290,4,5,0,568.0,4_5,[4],4,287
241,241,4,5,0,509.0,4_5,[4],4,287
219,219,4,5,0,492.0,4_5,[4],4,287
148,148,4,5,0,435.0,4_5,[4],4,287
145,145,4,5,0,426.0,4_5,[4],4,287
5,5,4,5,0,40.0,4_5,[4],4,287
4,4,4,5,0,35.0,4_5,[4],4,287
3,3,4,5,0,33.0,4_5,[4],4,287
291,291,4,5,0,577.0,4_5,[4],4,287
1300,1300,4,5,0,1425.0,4_5,[4],4,287
794,794,4,5,0,1182.0,4_5,[4],4,287
1307,1307,4,5,0,1449.0,4_5,[4],4,287
2593,2593,4,5,0,2594.0,4_5,[4],4,287
2546,2546,4,5,0,2570.0,4_5,[4],4,287
1306,1306,4,5,0,1446.0,4_5,[4],4,287
2543,2543,4,5,0,2555.0,4_5,[4],4,287
2502,2502,4,5,0,2518.0,4_5,[4],4,287
3811,3811,4,5,0,4723.0,4_5,[4],4,287
2321,2321,4,5,0,2154.0,4_5,[4],4,287
2295,2295,4,5,0,2144.0,4_5,[4],4,287
2290,2290,4,5,0,2133.0,4_5,[4],4,287
2243,2243,4,5,0,2104.0,4_5,[4],4,287
2544,2544,4,5,0,2562.0,4_5,[4],4,287
1443,1443,4,5,0,1635.0,4_5,[4],4,287
1834,1834,4,5,0,1890.0,4_5,[4],4,287
1308,1308,4,5,0,1455.0,4_5,[4],4,287
3818,3818,4,5,0,4734.0,4_5,[4],4,287
1365,1365,4,5,0,1571.0,4_5,[4],4,287
1317,1317,4,5,0,1483.0,4_5,[4],4,287
4339,4339,4,6,0,5264.0,4_6,[4],4,288
4224,4224,4,6,0,5086.0,4_6,[4],4,288
3918,3918,4,6,0,4815.0,4_6,[4],4,288
416,416,5 2,2,0 0,752.0,5 2_2,"[5, 2]",7,289
417,417,5 2,2,0 0,752.0,5 2_2,"[5, 2]",7,289
418,418,5 2,2,0 0,752.0,5 2_2,"[5, 2]",7,289
419,419,5 2,2,0 0,752.0,5 2_2,"[5, 2]",7,289
764,764,5 2,2,0 0,1160.0,5 2_2,"[5, 2]",7,289
1131,1131,5 2,2,0 0,1368.0,5 2_2,"[5, 2]",7,289
770,770,5 2,2,0 0,1168.0,5 2_2,"[5, 2]",7,289
769,769,5 2,2,0 0,1168.0,5 2_2,"[5, 2]",7,289
768,768,5 2,2,0 0,1168.0,5 2_2,"[5, 2]",7,289
303,303,5 2,3,0 0,636.0,5 2_3,"[5, 2]",7,290
3083,3083,5 2,3,0 0,3995.0,5 2_3,"[5, 2]",7,290
767,767,5 2,5,0 0,1168.0,5 2_5,"[5, 2]",7,291
1491,1491,5 2,5,0 0,1658.0,5 2_5,"[5, 2]",7,291
2965,2965,5 4,2,0 0,3960.0,5 4_2,"[5, 4]",9,292
3766,3766,5 4,2,0 0,4664.0,5 4_2,"[5, 4]",9,292
3511,3511,5 4,4,0 0,4273.0,5 4_4,"[5, 4]",9,293
2944,2944,5 4,4,0 0,3946.0,5 4_4,"[5, 4]",9,293
710,710,5 4,5,0 0,1103.0,5 4_5,"[5, 4]",9,294
3470,3470,5 4,5,0 0,4252.0,5 4_5,"[5, 4]",9,294
3510,3510,5 4,5,0 0,4273.0,5 4_5,"[5, 4]",9,294
3764,3764,5 4,5,0 0,4661.0,5 4_5,"[5, 4]",9,294
3914,3914,5 4,5,0 0,4804.0,5 4_5,"[5, 4]",9,294
4048,4048,5 4,5,0 0,4901.0,5 4_5,"[5, 4]",9,294
2852,2852,5 4,5,0 0,3672.0,5 4_5,"[5, 4]",9,294
2726,2726,5 6 24,24,0 0 0,3102.0,5 6 24_24,"[5, 6, 24]",35,295
2725,2725,5 6 24,24,0 0 0,3102.0,5 6 24_24,"[5, 6, 24]",35,295
2724,2724,5 6 24,24,0 0 0,3102.0,5 6 24_24,"[5, 6, 24]",35,295
4225,4225,5 7 6 19 1 2 1 2 1 2 4 5 4 5,5,0 0 0 0 0 0 0 0 0 0 0 0 0 0,5089.0,5 7 6 19 1 2 1 2 1 2 4 5 4 5_5,"[5, 7, 6, 19, 1, 2, 1, 2, 1, 2, 4, 5, 4, 5]",64,296
4226,4226,5 7 6 19 1 2 1 2 1 2 4 5 4 5,5,0 0 0 0 0 0 0 0 0 0 0 0 0 0,5089.0,5 7 6 19 1 2 1 2 1 2 4 5 4 5_5,"[5, 7, 6, 19, 1, 2, 1, 2, 1, 2, 4, 5, 4, 5]",64,296
4231,4231,5 7 6 19 1 2 1 2 1 2,2,0 0 0 0 0 0 0 0 0 0,5089.0,5 7 6 19 1 2 1 2 1 2_2,"[5, 7, 6, 19, 1, 2, 1, 2, 1, 2]",46,297
4232,4232,5 7 6 19 1 2 1 2 1 2,2,0 0 0 0 0 0 0 0 0 0,5089.0,5 7 6 19 1 2 1 2 1 2_2,"[5, 7, 6, 19, 1, 2, 1, 2, 1, 2]",46,297
243,243,5,1,0,510.0,5_1,[5],5,298
638,638,5,1,0,930.0,5_1,[5],5,298
728,728,5,1,0,1135.0,5_1,[5],5,298
1053,1053,5,15,0,1331.0,5_15,[5],5,299
899,899,5,15,0,1238.0,5_15,[5],5,299
486,486,5,15,0,782.0,5_15,[5],5,299
3783,3783,5,2,0,4709.0,5_2,[5],5,300
2941,2941,5,2,0,3945.0,5_2,[5],5,300
2777,2777,5,2,0,3296.0,5_2,[5],5,300
1492,1492,5,2,0,1658.0,5_2,[5],5,300
1132,1132,5,2,0,1368.0,5_2,[5],5,300
1047,1047,5,2,0,1329.0,5_2,[5],5,300
771,771,5,2,0,1168.0,5_2,[5],5,300
702,702,5,2,0,1097.0,5_2,[5],5,300
420,420,5,2,0,752.0,5_2,[5],5,300
304,304,5,2,0,636.0,5_2,[5],5,300
3901,3901,5,2,0,4793.0,5_2,[5],5,300
3084,3084,5,2,0,3995.0,5_2,[5],5,300
2951,2951,5,2,0,3952.0,5_2,[5],5,300
765,765,5,2,0,1160.0,5_2,[5],5,300
2640,2640,5,28,0,2712.0,5_28,[5],5,301
3654,3654,5,28,0,4420.0,5_28,[5],5,301
2945,2945,5,4,0,3946.0,5_4,[5],5,302
2966,2966,5,4,0,3960.0,5_4,[5],5,302
3512,3512,5,4,0,4273.0,5_4,[5],5,302
2910,2910,5,4,0,3906.0,5_4,[5],5,302
2853,2853,5,4,0,3672.0,5_4,[5],5,302
711,711,5,4,0,1103.0,5_4,[5],5,302
281,281,5,4,0,559.0,5_4,[5],5,302
6,6,5,4,0,42.0,5_4,[5],5,302
3765,3765,5,4,0,4661.0,5_4,[5],5,302
3915,3915,5,4,0,4804.0,5_4,[5],5,302
3302,3302,5,4,0,4150.0,5_4,[5],5,302
4049,4049,5,4,0,4901.0,5_4,[5],5,302
3767,3767,5,4,0,4664.0,5_4,[5],5,302
3471,3471,5,4,0,4252.0,5_4,[5],5,302
607,607,5,5,0,869.0,5_5,[5],5,303
772,772,5,5,0,1168.0,5_5,[5],5,303
900,900,5,5,0,1238.0,5_5,[5],5,303
901,901,5,5,0,1238.0,5_5,[5],5,303
4243,4243,5,5,0,5089.0,5_5,[5],5,303
3676,3676,5,5,0,4447.0,5_5,[5],5,303
1133,1133,5,5,0,1368.0,5_5,[5],5,303
2689,2689,5,5,0,2790.0,5_5,[5],5,303
4423,4423,5,6,0,5387.0,5_6,[5],5,304
2729,2729,5,6,0,3102.0,5_6,[5],5,304
2688,2688,5,6,0,2790.0,5_6,[5],5,304
4273,4273,5,6,0,5132.0,5_6,[5],5,304
2878,2878,5,6,0,3847.0,5_6,[5],5,304
3839,3839,5,6,0,4746.0,5_6,[5],5,304
2748,2748,6 2 6 2 6 2 6 2 6 2,2,0 0 0 0 0 0 0 0 0 0,3185.0,6 2 6 2 6 2 6 2 6 2_2,"[6, 2, 6, 2, 6, 2, 6, 2, 6, 2]",40,305
2747,2747,6 2 6 2 6 2 6 2 6 2,2,0 0 0 0 0 0 0 0 0 0,3185.0,6 2 6 2 6 2 6 2 6 2_2,"[6, 2, 6, 2, 6, 2, 6, 2, 6, 2]",40,305
2746,2746,6 2 6 2 6 2 6 2 6 2,2,0 0 0 0 0 0 0 0 0 0,3185.0,6 2 6 2 6 2 6 2 6 2_2,"[6, 2, 6, 2, 6, 2, 6, 2, 6, 2]",40,305
2745,2745,6 2 6 2 6 2 6 2 6 2,2,0 0 0 0 0 0 0 0 0 0,3185.0,6 2 6 2 6 2 6 2 6 2_2,"[6, 2, 6, 2, 6, 2, 6, 2, 6, 2]",40,305
2744,2744,6 2 6 2 6 2 6 2 6 2,2,0 0 0 0 0 0 0 0 0 0,3185.0,6 2 6 2 6 2 6 2 6 2_2,"[6, 2, 6, 2, 6, 2, 6, 2, 6, 2]",40,305
2743,2743,6 2 6 2 6 2 6 2 6 2,2,0 0 0 0 0 0 0 0 0 0,3185.0,6 2 6 2 6 2 6 2 6 2_2,"[6, 2, 6, 2, 6, 2, 6, 2, 6, 2]",40,305
2751,2751,6 2 6 2 6 2 6 2,2,0 0 0 0 0 0 0 0,3185.0,6 2 6 2 6 2 6 2_2,"[6, 2, 6, 2, 6, 2, 6, 2]",32,306
2752,2752,6 2 6 2 6 2 6 2,2,0 0 0 0 0 0 0 0,3185.0,6 2 6 2 6 2 6 2_2,"[6, 2, 6, 2, 6, 2, 6, 2]",32,306
2754,2754,6 2 6 2 6 2 6 2,2,0 0 0 0 0 0 0 0,3185.0,6 2 6 2 6 2 6 2_2,"[6, 2, 6, 2, 6, 2, 6, 2]",32,306
2755,2755,6 2 6 2 6 2 6 2,2,0 0 0 0 0 0 0 0,3185.0,6 2 6 2 6 2 6 2_2,"[6, 2, 6, 2, 6, 2, 6, 2]",32,306
2753,2753,6 2 6 2 6 2 6 2,2,0 0 0 0 0 0 0 0,3185.0,6 2 6 2 6 2 6 2_2,"[6, 2, 6, 2, 6, 2, 6, 2]",32,306
2758,2758,6 2 6 2 6 2,2,0 0 0 0 0 0,3185.0,6 2 6 2 6 2_2,"[6, 2, 6, 2, 6, 2]",24,307
2760,2760,6 2 6 2 6 2,2,0 0 0 0 0 0,3185.0,6 2 6 2 6 2_2,"[6, 2, 6, 2, 6, 2]",24,307
2761,2761,6 2 6 2 6 2,2,0 0 0 0 0 0,3185.0,6 2 6 2 6 2_2,"[6, 2, 6, 2, 6, 2]",24,307
2759,2759,6 2 6 2 6 2,2,0 0 0 0 0 0,3185.0,6 2 6 2 6 2_2,"[6, 2, 6, 2, 6, 2]",24,307
2763,2763,6 2 6 2 6 2,2,0 0 0 0 0 0,3185.0,6 2 6 2 6 2_2,"[6, 2, 6, 2, 6, 2]",24,307
2762,2762,6 2 6 2 6 2,2,0 0 0 0 0 0,3185.0,6 2 6 2 6 2_2,"[6, 2, 6, 2, 6, 2]",24,307
2769,2769,6 2 6 2,2,0 0 0 0,3185.0,6 2 6 2_2,"[6, 2, 6, 2]",16,308
2766,2766,6 2 6 2,2,0 0 0 0,3185.0,6 2 6 2_2,"[6, 2, 6, 2]",16,308
2767,2767,6 2 6 2,2,0 0 0 0,3185.0,6 2 6 2_2,"[6, 2, 6, 2]",16,308
2768,2768,6 2 6 2,2,0 0 0 0,3185.0,6 2 6 2_2,"[6, 2, 6, 2]",16,308
2770,2770,6 2 6 2,2,0 0 0 0,3185.0,6 2 6 2_2,"[6, 2, 6, 2]",16,308
3318,3318,6 2 6,2,0 0 0,4177.0,6 2 6_2,"[6, 2, 6]",14,309
2771,2771,6 2 6,2,0 0 0,3185.0,6 2 6_2,"[6, 2, 6]",14,309
3298,3298,6 23 6,23,0 0 0,4149.0,6 23 6_23,"[6, 23, 6]",35,310
2947,2947,6 23 6,23,0 0 0,3950.0,6 23 6_23,"[6, 23, 6]",35,310
3364,3364,6 23,6,0 0,4206.0,6 23_6,"[6, 23]",29,311
3299,3299,6 23,6,0 0,4149.0,6 23_6,"[6, 23]",29,311
2948,2948,6 23,6,0 0,3950.0,6 23_6,"[6, 23]",29,311
2531,2531,6 24,6,0 0,2539.0,6 24_6,"[6, 24]",30,312
4095,4095,6 24,6,0 0,4958.0,6 24_6,"[6, 24]",30,312
2779,2779,6 24,6,0 0,3321.0,6 24_6,"[6, 24]",30,312
2790,2790,6 24,6,0 0,3401.0,6 24_6,"[6, 24]",30,312
3704,3704,6 28 2 28,2,0 0 0 0,4608.0,6 28 2 28_2,"[6, 28, 2, 28]",64,313
3661,3661,6 28 2 28,2,0 0 0 0,4439.0,6 28 2 28_2,"[6, 28, 2, 28]",64,313
3707,3707,6 28 2,2,0 0 0,4608.0,6 28 2_2,"[6, 28, 2]",36,314
3389,3389,6 28 2,2,0 0 0,4219.0,6 28 2_2,"[6, 28, 2]",36,314
3706,3706,6 28 2,2,0 0 0,4608.0,6 28 2_2,"[6, 28, 2]",36,314
3638,3638,6 28 2,28,0 0 0,4404.0,6 28 2_28,"[6, 28, 2]",36,315
3662,3662,6 28 2,28,0 0 0,4439.0,6 28 2_28,"[6, 28, 2]",36,315
3705,3705,6 28 2,28,0 0 0,4608.0,6 28 2_28,"[6, 28, 2]",36,315
3395,3395,6 28 2,3,0 0 0,4222.0,6 28 2_3,"[6, 28, 2]",36,316
3388,3388,6 28 2,3,0 0 0,4219.0,6 28 2_3,"[6, 28, 2]",36,316
2698,2698,6 28 6,6,0 0 0,2849.0,6 28 6_6,"[6, 28, 6]",40,317
2697,2697,6 28 6,6,0 0 0,2849.0,6 28 6_6,"[6, 28, 6]",40,317
2696,2696,6 28 6,6,0 0 0,2849.0,6 28 6_6,"[6, 28, 6]",40,317
3663,3663,6 28,2,0 0,4439.0,6 28_2,"[6, 28]",34,318
